"dataset_id","lon","lat","years","title"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",28.5,41.5,3,"Occurrences of HAB species in the Mediterranean"
"9e2005b5-0e20-4701-bbdb-bd441bd65ea3",35.5,34.5,3,"Occurrences of HAB species in the Mediterranean"
"9f1a9d1c-833e-4fbc-9ecf-1918c7a8b699",-75.5,45.5,7,"Canadian Museum of Nature Fish Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",60.5,25.5,5,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",145.5,-36.5,3,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",145.5,-14.5,3,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",147.5,-36.5,3,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",150.5,-35.5,4,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",150.5,-34.5,5,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",150.5,-32.5,3,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",150.5,-29.5,3,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",151.5,-34.5,4,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",151.5,-33.5,7,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",151.5,-32.5,3,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",151.5,-31.5,4,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",152.5,-32.5,5,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",152.5,-30.5,3,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",153.5,-30.5,5,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",153.5,-29.5,4,"Australian Museum Ichthyology Collection"
"a0737a06-66ef-41e7-9458-9c05f53340b5",159.5,-31.5,3,"Australian Museum Ichthyology Collection"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-31.5,38.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-31.5,39.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-30.5,37.5,3,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-30.5,38.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-30.5,39.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-29.5,37.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-29.5,38.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-29.5,39.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-28.5,37.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-28.5,38.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-28.5,39.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-27.5,38.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-27.5,39.5,3,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-26.5,36.5,3,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-26.5,37.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-26.5,38.5,3,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-25.5,36.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-25.5,37.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-25.5,38.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-24.5,36.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-24.5,37.5,4,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a08db4f0-5df1-4ff3-a9c8-4af42a31cdba",-23.5,37.5,3,"POPA- Fisheries Observer Program of the Azores: Tuna species caught in the Azores tuna fishery from 1998 to 2013"
"a198615f-05a3-4543-adc0-5a03ff1ba8f0",-90.5,-0.5,3,"SharkBase records of shark encounters"
"a198615f-05a3-4543-adc0-5a03ff1ba8f0",32.5,-27.5,5,"SharkBase records of shark encounters"
"a198615f-05a3-4543-adc0-5a03ff1ba8f0",113.5,-23.5,4,"SharkBase records of shark encounters"
"a198615f-05a3-4543-adc0-5a03ff1ba8f0",113.5,-22.5,3,"SharkBase records of shark encounters"
"a198615f-05a3-4543-adc0-5a03ff1ba8f0",115.5,-32.5,3,"SharkBase records of shark encounters"
"a198615f-05a3-4543-adc0-5a03ff1ba8f0",150.5,-35.5,4,"SharkBase records of shark encounters"
"a198615f-05a3-4543-adc0-5a03ff1ba8f0",152.5,-32.5,3,"SharkBase records of shark encounters"
"a198615f-05a3-4543-adc0-5a03ff1ba8f0",178.5,-18.5,3,"SharkBase records of shark encounters"
"a1beaeb4-b27c-4b26-9783-2861984d8e4a",105.5,-10.5,3,"Queensland Museum Crustaceans"
"a1beaeb4-b27c-4b26-9783-2861984d8e4a",145.5,-16.5,3,"Queensland Museum Crustaceans"
"a1beaeb4-b27c-4b26-9783-2861984d8e4a",153.5,-27.5,3,"Queensland Museum Crustaceans"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-179.5,53.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-179.5,54.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-178.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-178.5,54.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-177.5,53.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-177.5,54.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-176.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-176.5,54.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-175.5,53.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-175.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-174.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-173.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-172.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-171.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-170.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-169.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-168.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-167.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-166.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-165.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-164.5,54.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-163.5,54.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-162.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-161.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-160.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-159.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-158.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-157.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-156.5,54.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-155.5,53.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-155.5,54.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-154.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-154.5,54.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-153.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-153.5,54.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-152.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-152.5,59.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-151.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-151.5,58.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-151.5,59.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-151.5,60.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-150.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-150.5,58.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-149.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-149.5,58.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-148.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-148.5,58.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-147.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-147.5,57.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-147.5,58.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-146.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-146.5,57.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-145.5,52.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-145.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-145.5,57.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-144.5,52.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-144.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-144.5,57.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-143.5,52.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-143.5,56.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-142.5,52.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-142.5,56.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-141.5,52.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-141.5,53.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-141.5,56.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-140.5,52.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-140.5,53.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-140.5,55.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-139.5,52.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-139.5,53.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-139.5,55.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-138.5,51.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-138.5,52.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-138.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-138.5,55.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-137.5,51.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-137.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-136.5,51.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-136.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-136.5,54.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-135.5,51.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-135.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-134.5,51.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-134.5,52.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-134.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-133.5,50.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-133.5,51.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-133.5,52.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-132.5,50.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-132.5,51.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-132.5,52.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-131.5,50.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-131.5,51.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-130.5,50.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-130.5,51.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-129.5,49.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-129.5,50.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-128.5,49.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-128.5,50.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-127.5,49.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-126.5,48.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-126.5,49.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-125.5,48.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-124.5,48.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",-123.5,48.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",172.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",173.5,53.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",174.5,52.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",174.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",175.5,52.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",175.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",176.5,52.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",176.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",177.5,52.5,3,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",177.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",178.5,53.5,5,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a1e200ac-0380-4006-80f1-2b8b8b61d923",179.5,53.5,4,"Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Phytoplankton"
"a4bb1978-5aa4-4fd2-b8f3-ffc19b6467dc",-5.5,49.5,3,"Visual sightings from Song of the Whale 1993-2013"
"a4bb1978-5aa4-4fd2-b8f3-ffc19b6467dc",-4.5,49.5,3,"Visual sightings from Song of the Whale 1993-2013"
"a50a3bc2-1632-44f3-ad49-3b8bae4e250e",130.5,-13.5,4,"NESP MBH A1 Euryhaline Elasmobranchs Fishing Database"
"a50a3bc2-1632-44f3-ad49-3b8bae4e250e",131.5,-12.5,5,"NESP MBH A1 Euryhaline Elasmobranchs Fishing Database"
"a50a3bc2-1632-44f3-ad49-3b8bae4e250e",132.5,-12.5,4,"NESP MBH A1 Euryhaline Elasmobranchs Fishing Database"
"a56e8bab-4a0e-44c3-b61c-598234479db6",145.5,-16.5,3,"Post Rehabilitation Success Of Marine Turtles (aggregated per 1-degree cell)"
"a6506155-9d28-4012-9345-8359b63cb1e0",-64.5,47.5,5,"OTN Shippagan, NB: Cod tagging - Tag Release Metadata"
"a6506155-9d28-4012-9345-8359b63cb1e0",-64.5,48.5,5,"OTN Shippagan, NB: Cod tagging - Tag Release Metadata"
"a6506155-9d28-4012-9345-8359b63cb1e0",-63.5,47.5,3,"OTN Shippagan, NB: Cod tagging - Tag Release Metadata"
"a6506155-9d28-4012-9345-8359b63cb1e0",-63.5,48.5,4,"OTN Shippagan, NB: Cod tagging - Tag Release Metadata"
"a70a7d6c-3e01-4891-9530-1f2e3a283dab",145.5,-16.5,8,"Venomous Jellyfish Database (Stings and Specimen) (NESP TWQ 2.2.3, CSIRO)"
"a70a7d6c-3e01-4891-9530-1f2e3a283dab",146.5,-19.5,4,"Venomous Jellyfish Database (Stings and Specimen) (NESP TWQ 2.2.3, CSIRO)"
"a70a7d6c-3e01-4891-9530-1f2e3a283dab",146.5,-18.5,4,"Venomous Jellyfish Database (Stings and Specimen) (NESP TWQ 2.2.3, CSIRO)"
